datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2020-05-12	37.958333333333336	49.01666666666667	57.85	47.71666666666667	48.324999999999996	49.74166666666667	57.725	46.824999999999996	54.96666666666667	12.0	1.0	11.5
2020-05-13	38.291666666666664	48.94166666666666	58.43333333333334	49.28333333333333	47.800000000000004	49.449999999999996	58.85	46.574999999999996	54.55833333333334	13.0	2.0	11.5
2020-05-14	40.63333333333333	48.93333333333334	58.48333333333333	51.05833333333334	48.55833333333334	49.791666666666664	58.39166666666667	46.46666666666667	54.68333333333334	14.0	3.0	11.5
2020-05-15	36.525	50.291666666666664	57.708333333333336	49.86666666666667	48.78333333333333	48.74166666666667	56.15	46.725	55.68333333333334	15.0	4.0	11.5
2020-05-16	37.50833333333333	51.225	57.574999999999996	49.00833333333333	48.975	49.041666666666664	55.775	47.875	56.84166666666667	16.0	5.0	11.5
2020-05-17	44.75833333333333	50.18333333333334	57.55833333333334	49.28333333333333	48.50833333333333	49.708333333333336	55.49166666666667	48.53333333333333	53.625	17.0	6.0	11.5
2020-05-18	52.73333333333333	52.6	58.34166666666667	51.5	49.958333333333336	50.574999999999996	56.68333333333334	51.225	54.199999999999996	18.0	0.0	11.5
2020-05-19	52.50833333333333	52.833333333333336	58.125	52.85833333333334	48.89166666666667	51.1	56.23333333333333	51.10833333333333	55.333333333333336	19.0	1.0	11.5
2020-05-20	49.666666666666664	50.89166666666667	58.15	49.699999999999996	48.208333333333336	51.958333333333336	56.31666666666666	48.925000000000004	53.550000000000004	20.0	2.0	11.5
2020-05-21	49.275	50.63333333333333	58.6	50.958333333333336	49.18333333333334	50.46666666666667	56.458333333333336	48.25	55.550000000000004	21.0	3.0	11.5
2020-05-22	66.55833333333334	56.6	59.958333333333336	56.041666666666664	53.074999999999996	54.574999999999996	58.375	54.89166666666667	56.15	22.0	4.0	11.5
2020-05-23	64.23333333333333	55.666666666666664	59.59166666666667	56.175000000000004	52.925000000000004	54.208333333333336	58.583333333333336	56.75	57.475	23.0	5.0	11.5
2020-05-24	52.10833333333333	52.50833333333333	57.71666666666667	51.80833333333334	50.050000000000004	51.583333333333336	55.63333333333333	53.21666666666667	55.59166666666667	24.0	6.0	11.5
2020-05-25	48.333333333333336	51.30833333333334	57.074999999999996	49.94166666666666	49.375	50.541666666666664	55.88333333333333	49.275	53.0	25.0	0.0	11.5
2020-05-26	46.5	50.50833333333333	57.725	50.60833333333333	48.5	49.38333333333333	58.300000000000004	47.86666666666667	54.59166666666667	26.0	1.0	11.5
2020-05-27	46.21666666666667	49.574999999999996	58.291666666666664	49.699999999999996	47.94166666666666	49.99166666666667	58.291666666666664	48.99166666666667	52.99166666666667	27.0	2.0	11.5
